Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
364240416,472447234156,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664369206,,,960,763,972,771,949,754,0.08577,0.10928,-0.9903,-0.04176,0.10141,-0.99397,3.641,3.754,3.679,,,,Valid,Valid,223.2,156.4,494.7,280.4,155.9,494.8,266.0,211.0,259.6,206.4,0.5002,0.7062,0.5063,0.714,0.4941,0.6984,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364244416,472447238156,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664373206,,,963,762,980,770,945,755,0.09014,0.10866,-0.98998,-0.04361,0.10168,-0.99386,3.609,3.754,3.683,,,,Valid,Valid,223.2,156.4,494.7,280.4,156.0,494.8,268.3,210.7,258.7,206.6,0.5014,0.706,0.5105,0.713,0.4924,0.6989,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364248416,472447242156,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664377206,,,968,764,983,773,952,755,0.09166,0.11025,-0.98967,-0.03975,0.10172,-0.99402,3.601,3.743,3.686,,,,Valid,Valid,223.2,156.4,494.7,280.4,156.0,494.8,269.0,211.6,260.6,206.6,0.504,0.7074,0.512,0.7158,0.496,0.699,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364252416,472447246156,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664381206,,,962,764,977,769,947,759,0.08812,0.10816,-0.99022,-0.04272,0.10394,-0.99367,3.623,3.767,3.686,,,,Valid,Valid,223.2,156.5,494.7,280.4,156.0,494.8,267.2,210.5,259.2,207.7,0.5009,0.7075,0.5086,0.7122,0.4932,0.7028,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364256415,472447250155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664385206,,,966,762,976,767,955,756,0.08792,0.10675,-0.99039,-0.0384,0.10251,-0.99399,3.618,3.756,3.683,,,,Valid,Valid,223.2,156.5,494.7,280.4,156.0,494.7,267.1,209.8,261.3,207.0,0.5029,0.7052,0.5084,0.7099,0.4974,0.7004,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364260415,472447254155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664389206,,,963,761,975,767,950,754,0.08732,0.10713,-0.9904,-0.04085,0.10129,-0.99402,3.625,3.738,3.691,,,,Valid,Valid,223.2,156.5,494.7,280.4,156.0,494.7,266.8,210.0,260.1,206.4,0.5014,0.7045,0.5078,0.7105,0.495,0.6984,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364264415,472447258155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664393206,,,964,764,979,770,950,757,0.08923,0.10851,-0.99008,-0.04116,0.10293,-0.99384,3.636,3.737,3.685,,,,Valid,Valid,223.2,156.5,494.7,280.4,156.0,494.7,267.8,210.7,260.0,207.3,0.5022,0.7071,0.5097,0.713,0.4947,0.7013,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364268415,472447262155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664397206,,,966,765,981,770,951,761,0.09039,0.10828,-0.99,-0.04064,0.10469,-0.99367,3.628,3.761,3.685,,,,Valid,Valid,223.2,156.5,494.7,280.4,156.1,494.6,268.4,210.6,260.2,208.2,0.503,0.7085,0.5108,0.7127,0.4952,0.7043,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364272415,472447266155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664401206,,,963,763,977,771,949,756,0.08838,0.10878,-0.99013,-0.04159,0.10198,-0.99392,3.618,3.745,3.686,,,,Valid,Valid,223.2,156.6,494.6,280.4,156.1,494.6,267.4,210.9,259.7,206.8,0.5016,0.7066,0.5089,0.7135,0.4943,0.6997,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
364276415,472447270155,Eye Tracker,LipReading_BJ,10/21/2025,CJY,Recording8,10/18/2025,10/18/2025,10:09:23.595,02:09:23.595,431768,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.7,2.3,2.7,0.31,0.19,0.23,13,8,10,4.3,4.1,3.4,0.38,0.36,0.3,16,15,12,7664405206,,,965,764,978,773,952,756,0.08908,0.10984,-0.98995,-0.03988,0.10218,-0.99397,3.613,3.753,3.682,,,,Valid,Valid,223.2,156.6,494.6,280.4,156.1,494.6,267.7,211.4,260.6,206.9,0.5027,0.7077,0.5095,0.7154,0.4959,0.7001,Screen Recording,Screen Recording Recording8.mp4,1920,1080,0,0,960,540,Fixation,4168,1014,957,765,0.4982,0.7081,,,,,,,,,,,
