Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
396158931,500616627866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240958550,,,1001,756,1004,749,999,764,0.1045,0.18859,-0.97648,-0.01616,0.19013,-0.98163,3.336,3.41,3.376,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.8,522.3,274.8,205.1,273.3,209.0,0.5216,0.7005,0.523,0.6938,0.5202,0.7071,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396162318,500616631253,Mouse,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,1083,773
396162931,500616631866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240962550,,,1007,755,1004,746,1010,763,0.10459,0.18698,-0.97678,-0.01046,0.18989,-0.98175,3.343,3.428,3.381,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.8,522.4,274.9,204.2,276.4,208.9,0.5245,0.6987,0.5231,0.6908,0.526,0.7067,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396166931,500616635866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240966550,,,1007,756,1008,755,1006,758,0.10641,0.19121,-0.97576,-0.01242,0.18733,-0.98222,3.328,3.388,3.379,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.8,522.4,275.9,206.5,275.3,207.5,0.5245,0.7004,0.5251,0.6988,0.524,0.7019,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396170931,500616639866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240970550,,,1012,765,1013,761,1010,769,0.10885,0.194,-0.97494,-0.01041,0.1928,-0.98118,3.355,3.42,3.381,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.8,522.4,277.2,208.1,276.4,210.5,0.5268,0.7082,0.5276,0.7042,0.526,0.7122,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396174931,500616643866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240974550,,,1003,760,1002,755,1003,766,0.10325,0.19125,-0.9761,-0.01384,0.19107,-0.98148,3.338,3.423,3.379,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.8,522.4,274.2,206.6,274.6,209.5,0.5222,0.7039,0.5218,0.6989,0.5226,0.709,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396177525,500616646460,Mouse,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,1084,772
396178931,500616647866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240978550,,,1007,759,1016,753,998,764,0.11052,0.19025,-0.9755,-0.01678,0.19017,-0.98161,3.365,3.404,3.379,,,,Valid,Valid,219.0,104.3,521.9,281.9,107.9,522.4,278.1,206.1,273.0,209.1,0.5244,0.7024,0.5293,0.6974,0.5196,0.7074,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396182931,500616651866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240982550,,,1000,755,1000,748,1001,762,0.10253,0.18776,-0.97685,-0.01525,0.18923,-0.98181,3.354,3.4,3.374,,,,Valid,Valid,219.0,104.3,522.0,281.9,107.9,522.5,273.7,204.7,273.8,208.6,0.5211,0.699,0.521,0.6925,0.5211,0.7056,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396186931,500616655866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240986550,,,1006,748,1006,737,1006,760,0.10576,0.18205,-0.97758,-0.01263,0.18832,-0.98203,3.331,3.378,3.376,,,,Valid,Valid,219.0,104.4,521.9,281.9,107.9,522.5,275.4,201.6,275.2,208.1,0.524,0.693,0.5242,0.682,0.5238,0.704,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396188396,500616657331,Mouse,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,1086,771
396190931,500616659866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240990550,,,1006,753,1003,735,1008,771,0.104,0.18145,-0.97789,-0.01132,0.19334,-0.98107,3.343,3.412,3.374,,,,Valid,Valid,219.0,104.4,522.0,281.9,107.9,522.5,274.5,201.2,275.9,210.9,0.5237,0.6972,0.5224,0.6809,0.5251,0.7134,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
396194931,500616663866,Eye Tracker,LipReading_BJ,10/21/2025,ZM,Recording40,10/18/2025,10/18/2025,17:57:41.280,09:57:41.280,558169,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.9,5.9,0.52,0.44,0.52,20,18,22,5.1,1.3,1.4,0.53,0.13,0.14,18,5,5,1240994550,,,1005,748,1003,737,1006,758,0.10412,0.18241,-0.97769,-0.0124,0.18723,-0.98224,3.352,3.392,3.37,,,,Valid,Valid,219.0,104.4,522.0,281.9,107.9,522.5,274.5,201.8,275.3,207.5,0.5232,0.6924,0.5225,0.6827,0.524,0.7021,Screen Recording,Screen Recording Recording40.mp4,1920,1080,0,0,960,540,Fixation,916,899,1008,756,0.5253,0.7003,,,,,,,,,,,
