Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
354246790,470517616029,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734732073,,,934,771,934,776,934,767,0.05579,0.2013,-0.97794,-0.06842,0.19936,-0.97753,3.376,3.244,3.321,,,,Valid,Valid,225.6,103.6,528.0,292.8,102.0,529.2,255.7,212.2,255.7,209.9,0.4867,0.7142,0.4867,0.7181,0.4867,0.7103,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354250791,470517620030,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734736074,,,932,773,932,781,933,765,0.05446,0.20372,-0.97751,-0.06922,0.19814,-0.97773,3.417,3.237,3.321,,,,Valid,Valid,225.6,103.6,528.0,292.8,102.0,529.2,255.0,213.6,255.3,209.3,0.4856,0.7154,0.4853,0.7227,0.4859,0.708,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354254790,470517624029,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734740073,,,934,775,935,784,933,766,0.05619,0.20535,-0.97707,-0.06911,0.19873,-0.97761,3.398,3.258,3.319,,,,Valid,Valid,225.6,103.6,527.9,292.7,102.0,529.1,255.9,214.6,255.3,209.6,0.4865,0.7175,0.4871,0.7259,0.4859,0.7092,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354258789,470517628028,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734744072,,,938,774,942,784,935,764,0.05973,0.20525,-0.97689,-0.06834,0.19786,-0.97784,3.404,3.23,3.318,,,,Valid,Valid,225.6,103.6,527.9,292.7,102.1,529.1,257.9,214.5,255.8,209.1,0.4887,0.7167,0.4907,0.7259,0.4867,0.7075,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354262788,470517632027,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734748071,,,935,773,935,784,934,763,0.05628,0.20534,-0.97707,-0.06859,0.19718,-0.97797,3.382,3.241,3.318,,,,Valid,Valid,225.6,103.6,527.9,292.7,102.1,529.0,256.0,214.6,255.6,208.7,0.4868,0.7161,0.4872,0.726,0.4865,0.7062,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354266788,470517636027,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734752071,,,936,773,939,784,934,762,0.05821,0.20544,-0.97694,-0.06866,0.19704,-0.97799,3.379,3.238,3.32,,,,Valid,Valid,225.6,103.6,527.9,292.7,102.1,528.9,257.0,214.7,255.6,208.7,0.4878,0.7161,0.4891,0.7263,0.4864,0.706,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354270789,470517640028,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734756072,,,933,773,934,791,931,755,0.05562,0.20854,-0.97643,-0.06994,0.19328,-0.97865,3.412,3.236,3.32,,,,Valid,Valid,225.5,103.6,528.0,292.7,102.1,529.0,255.6,216.4,254.9,206.5,0.4858,0.7155,0.4865,0.7322,0.4851,0.6988,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354274788,470517644027,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734760071,,,933,770,938,779,927,761,0.0575,0.20264,-0.97756,-0.07189,0.19616,-0.97793,3.413,3.232,3.319,,,,Valid,Valid,225.5,103.7,527.9,292.7,102.1,528.9,256.6,213.1,253.8,208.2,0.4857,0.7127,0.4883,0.721,0.483,0.7043,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354278788,470517648027,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734764071,,,936,769,940,779,932,760,0.05896,0.20272,-0.97746,-0.06941,0.19572,-0.9782,3.405,3.226,3.319,,,,Valid,Valid,225.5,103.7,527.9,292.7,102.1,528.9,257.4,213.2,255.2,207.9,0.4877,0.7123,0.4898,0.7212,0.4856,0.7034,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
354282788,470517652027,Eye Tracker,LipReading_BJ,10/21/2025,QMX,Recording6,10/18/2025,10/18/2025,09:37:24.364,01:37:24.364,811426,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,1.8,2.1,0.27,0.18,0.2,10,7,8,4.0,7.9,5.1,0.38,0.75,0.48,15,29,18,5734768071,,,936,771,933,784,939,757,0.05534,0.2052,-0.97715,-0.06629,0.19467,-0.97863,3.399,3.233,3.317,,,,Valid,Valid,225.5,103.7,527.9,292.7,102.0,528.9,255.4,214.5,256.9,207.2,0.4875,0.7135,0.4861,0.7259,0.4888,0.7012,Screen Recording,Screen Recording Recording6.mp4,1920,1080,0,0,960,540,Fixation,5000,635,930,764,0.4846,0.7071,,,,,,,,,,,
