Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
299253514,468937637603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154738016,,,791,431,794,419,787,442,0.00109,0.04714,-0.99889,-0.12522,0.06269,-0.99015,2.919,3.071,2.982,,,,Valid,Valid,216.7,91.4,491.6,277.9,89.8,493.9,217.3,114.6,215.4,121.0,0.4117,0.3987,0.4135,0.3879,0.41,0.4095,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299257514,468937641603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154742016,,,792,426,790,419,794,433,-0.00119,0.04711,-0.99889,-0.12136,0.05758,-0.99094,2.901,3.065,2.983,,,,Valid,Valid,216.7,91.4,491.6,277.9,89.8,493.9,216.1,114.6,217.4,118.5,0.4125,0.3943,0.4113,0.3878,0.4137,0.4008,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299261514,468937645603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154746016,,,794,425,790,419,797,431,-0.00078,0.04689,-0.9989,-0.11973,0.05675,-0.99118,2.897,3.058,2.979,,,,Valid,Valid,216.7,91.5,491.6,277.9,89.8,493.9,216.3,114.5,218.2,118.1,0.4135,0.3935,0.4117,0.3875,0.4153,0.3994,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299265514,468937649603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154750016,,,790,428,790,428,790,429,-0.00091,0.05208,-0.99864,-0.12347,0.0553,-0.99081,2.903,3.047,2.979,,,,Valid,Valid,216.7,91.4,491.6,277.9,89.8,493.9,216.2,117.1,216.3,117.3,0.4116,0.3966,0.4115,0.3961,0.4117,0.397,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299269514,468937653603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154754016,,,792,431,791,426,792,437,-0.00023,0.05108,-0.99869,-0.12272,0.05957,-0.99065,2.887,3.047,2.977,,,,Valid,Valid,216.7,91.5,491.6,277.9,89.8,493.9,216.6,116.6,216.7,119.5,0.4123,0.3994,0.4122,0.3945,0.4124,0.4042,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299273514,468937657603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154758016,,,790,438,794,434,787,443,0.00131,0.05523,-0.99847,-0.12538,0.06294,-0.99011,2.934,3.062,2.972,,,,Valid,Valid,216.7,91.5,491.6,277.9,89.8,493.9,217.3,118.7,215.3,121.2,0.4117,0.4057,0.4136,0.4015,0.4097,0.41,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299277514,468937661603,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154762016,,,796,429,796,422,796,436,0.00222,0.04896,-0.9988,-0.12059,0.05939,-0.99092,2.872,3.063,2.975,,,,Valid,Valid,216.7,91.5,491.6,277.8,89.8,494.0,217.7,115.6,217.7,119.4,0.4144,0.3975,0.4144,0.3911,0.4144,0.4039,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299281523,468937665612,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154766025,,,796,426,802,415,789,437,0.00556,0.04462,-0.99899,-0.1239,0.05997,-0.99048,2.889,3.054,2.976,,,,Valid,Valid,216.6,91.5,491.6,277.8,89.8,494.0,219.4,113.5,216.0,119.7,0.4143,0.3944,0.4175,0.3839,0.4112,0.4049,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299285523,468937669612,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154770025,,,789,427,791,428,787,427,-0.00051,0.05195,-0.99865,-0.12538,0.05414,-0.99063,2.917,3.066,2.976,,,,Valid,Valid,216.6,91.5,491.5,277.8,89.8,494.0,216.4,117.1,215.3,116.8,0.4108,0.3956,0.4118,0.3962,0.4097,0.395,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
299289522,468937673611,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4154774024,,,789,423,791,423,788,424,-0.00032,0.04941,-0.99878,-0.12475,0.05249,-0.9908,2.884,3.063,2.991,,,,Valid,Valid,216.6,91.5,491.5,277.8,89.8,494.0,216.5,115.9,215.6,115.9,0.4111,0.3921,0.4119,0.392,0.4103,0.3922,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,360,825,794,426,0.4138,0.3947,,,,,,,,,,,
