Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
430610387,469068994476,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286096190,,,974,697,984,701,965,692,0.09932,0.18895,-0.97695,-0.02806,0.18832,-0.98171,2.863,2.904,2.876,,,,Valid,Valid,217.4,93.3,509.4,278.6,91.4,511.3,269.2,191.8,264.0,189.5,0.5074,0.645,0.5124,0.6491,0.5024,0.641,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430614387,469068998476,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286100190,,,981,709,994,709,968,709,0.1044,0.19308,-0.97561,-0.02604,0.19677,-0.9801,2.848,2.899,2.873,,,,Valid,Valid,217.5,93.3,509.4,278.6,91.3,511.4,272.0,194.1,265.0,194.0,0.511,0.6566,0.5176,0.6569,0.5044,0.6564,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430618388,469069002477,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286104191,,,986,699,989,710,983,688,0.10186,0.19362,-0.97577,-0.01853,0.18645,-0.98229,2.842,2.829,2.867,,,,Valid,Valid,217.5,93.3,509.4,278.6,91.3,511.4,270.7,194.4,269.0,188.4,0.5135,0.6476,0.5151,0.6578,0.5119,0.6375,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430620270,469069004359,Mouse,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,938,945
430622388,469069006477,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286108191,,,977,711,982,710,972,712,0.09801,0.19356,-0.97618,-0.02408,0.19851,-0.9798,2.863,2.884,2.866,,,,Valid,Valid,217.5,93.3,509.5,278.7,91.3,511.4,268.6,194.3,266.1,195.0,0.5088,0.6586,0.5113,0.6575,0.5064,0.6596,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430626387,469069010476,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286112190,,,983,696,991,704,975,687,0.10315,0.1905,-0.97625,-0.02295,0.18593,-0.98229,2.85,2.864,2.866,,,,Valid,Valid,217.5,93.3,509.5,278.7,91.3,511.5,271.3,192.7,266.7,188.1,0.512,0.6443,0.5164,0.6521,0.5076,0.6365,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430630387,469069014476,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286116190,,,980,708,988,710,973,706,0.10103,0.19346,-0.97589,-0.02379,0.19542,-0.98043,2.84,2.885,2.868,,,,Valid,Valid,217.5,93.3,509.5,278.7,91.3,511.6,270.3,194.3,266.3,193.3,0.5106,0.6556,0.5144,0.6574,0.5068,0.6538,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430632900,469069016989,Mouse,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,940,945
430634387,469069018476,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286120190,,,972,715,981,712,963,717,0.09775,0.19474,-0.97597,-0.02877,0.20086,-0.9792,2.848,2.912,2.868,,,,Valid,Valid,217.5,93.3,509.6,278.7,91.3,511.6,268.6,195.0,263.7,196.2,0.5065,0.6618,0.5111,0.6597,0.5018,0.6639,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
430638388,469069022477,Eye Tracker,LipReading_BJ,10/21/2025,WJW,Recording4,10/18/2025,10/18/2025,09:11:59.399,01:11:59.399,531993,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.5,4.4,5.7,0.58,0.47,0.61,20,16,21,4.1,1.5,1.9,0.46,0.17,0.21,15,6,7,4286124191,,,977,705,987,708,967,702,0.10059,0.19233,-0.97616,-0.02675,0.19341,-0.98075,2.855,2.901,2.868,,,,Valid,Valid,217.5,93.3,509.6,278.7,91.3,511.7,270.0,193.7,264.8,192.2,0.5089,0.6528,0.5139,0.6554,0.5039,0.6502,Screen Recording,Screen Recording Recording4.mp4,1920,1080,0,0,960,540,Fixation,352,1284,979,703,0.5097,0.6509,,,,,,,,,,,
