Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
630268110,507562933485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762485449,,,970,772,966,762,974,782,0.07028,0.10411,-0.99208,-0.02367,0.10656,-0.99402,4.187,4.483,4.337,,,,Valid,Valid,218.2,140.1,651.0,282.0,144.1,652.1,264.4,208.4,266.5,214.0,0.5052,0.7145,0.5031,0.7051,0.5072,0.724,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630272110,507562937485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762489449,,,973,773,977,763,968,783,0.07485,0.10475,-0.99168,-0.02597,0.10709,-0.99391,4.204,4.472,4.337,,,,Valid,Valid,218.2,140.1,651.0,282.0,144.0,652.2,267.4,208.9,265.0,214.3,0.5066,0.7159,0.5088,0.7067,0.5043,0.7251,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630274725,507562940100,Mouse,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,1005,928
630276110,507562941485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762493449,,,967,767,968,761,967,772,0.07106,0.10397,-0.99204,-0.02654,0.10256,-0.99437,4.191,4.476,4.336,,,,Valid,Valid,218.2,140.1,651.0,282.0,144.0,652.2,264.9,208.3,264.6,211.3,0.5038,0.7099,0.5041,0.7048,0.5036,0.7149,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630280110,507562945485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762497449,,,969,772,966,761,973,783,0.07048,0.10381,-0.9921,-0.02417,0.10715,-0.99395,4.19,4.493,4.339,,,,Valid,Valid,218.2,140.1,650.9,282.0,144.0,652.2,264.5,208.2,266.2,214.3,0.5049,0.7148,0.5033,0.7045,0.5066,0.7252,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630284110,507562949485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762501449,,,966,768,963,757,969,778,0.06916,0.10215,-0.99236,-0.02574,0.10514,-0.99412,4.177,4.499,4.339,,,,Valid,Valid,218.2,140.1,650.9,282.0,144.0,652.2,263.6,207.1,265.1,213.0,0.5031,0.7107,0.5016,0.7007,0.5046,0.7207,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630288110,507562953485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762505449,,,960,770,953,757,966,783,0.065,0.10223,-0.99264,-0.02694,0.10711,-0.99388,4.194,4.487,4.341,,,,Valid,Valid,218.2,140.1,650.9,282.0,144.0,652.1,260.8,207.1,264.3,214.3,0.4998,0.713,0.4964,0.7008,0.5031,0.7251,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630292110,507562957485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762509449,,,963,768,960,759,967,778,0.06772,0.1029,-0.99238,-0.02638,0.10514,-0.99411,4.194,4.475,4.341,,,,Valid,Valid,218.2,140.1,651.0,282.0,144.0,652.2,262.6,207.6,264.7,213.0,0.5018,0.7115,0.4998,0.7024,0.5038,0.7207,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630296110,507562961485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762513449,,,962,772,959,762,965,782,0.06747,0.10453,-0.99223,-0.02717,0.10671,-0.99392,4.178,4.492,4.335,,,,Valid,Valid,218.2,140.1,651.0,282.0,144.0,652.2,262.5,208.7,264.2,214.0,0.5011,0.7151,0.4995,0.706,0.5028,0.7242,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
630300110,507562965485,Eye Tracker,LipReading_BJ,10/21/2025,ZSZ,Recording48,10/18/2025,10/18/2025,19:49:33.263,11:49:33.263,976125,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.0,4.9,5.7,0.32,0.38,0.44,15,18,21,6.7,3.9,4.1,0.54,0.31,0.33,24,14,15,4762517449,,,963,767,955,766,970,767,0.06593,0.10591,-0.99219,-0.0251,0.10066,-0.9946,4.2,4.466,4.335,,,,Valid,Valid,218.2,140.1,650.9,282.0,144.0,652.2,261.5,209.6,265.5,210.0,0.5015,0.7098,0.4976,0.7091,0.5054,0.7106,Screen Recording,Screen Recording Recording48.mp4,1920,1080,0,0,960,540,Fixation,4884,1375,947,742,0.4935,0.6873,,,,,,,,,,,
