Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
476468884,512552328791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609003746,,,963,715,966,705,961,724,0.06265,0.0918,-0.9938,-0.06197,0.09277,-0.99376,3.759,3.595,3.671,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.5,565.7,264.2,192.8,263.1,198.3,0.5018,0.6616,0.5029,0.6524,0.5007,0.6708,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476472885,512552332792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609007747,,,970,712,971,707,969,718,0.06539,0.09292,-0.99352,-0.05827,0.08969,-0.99426,3.74,3.617,3.67,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,265.8,193.5,265.2,196.5,0.5053,0.6597,0.5058,0.6546,0.5047,0.6648,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476476884,512552336791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609011746,,,967,712,971,705,963,719,0.06521,0.09201,-0.99362,-0.061,0.09013,-0.99406,3.777,3.595,3.682,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,265.7,193.0,263.6,196.7,0.5037,0.6593,0.5056,0.6529,0.5017,0.6656,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476480885,512552340792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609015747,,,968,712,971,701,965,724,0.06546,0.08999,-0.99379,-0.06,0.09238,-0.99391,3.738,3.613,3.686,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,265.8,191.8,264.2,198.0,0.5043,0.6595,0.5059,0.649,0.5028,0.67,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476484884,512552344791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609019746,,,965,708,968,695,963,721,0.06371,0.08722,-0.99415,-0.06106,0.09113,-0.99396,3.764,3.606,3.686,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.5,565.7,264.8,190.2,263.6,197.3,0.5028,0.6556,0.504,0.6437,0.5016,0.6676,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476488884,512552348791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609023746,,,965,707,967,697,964,717,0.06322,0.08834,-0.99408,-0.06062,0.08915,-0.99417,3.766,3.609,3.681,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,264.5,190.9,263.8,196.2,0.5028,0.6548,0.5035,0.6458,0.5021,0.6637,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476492884,512552352791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609027746,,,969,712,971,703,967,720,0.06522,0.09106,-0.99371,-0.05902,0.09078,-0.99412,3.742,3.617,3.679,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.5,565.7,265.7,192.4,264.8,197.1,0.5047,0.659,0.5056,0.651,0.5039,0.6669,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476496885,512552356792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609031747,,,965,707,966,697,963,717,0.06305,0.0879,-0.99413,-0.0611,0.08935,-0.99412,3.749,3.616,3.683,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,264.4,190.6,263.6,196.3,0.5024,0.6545,0.5033,0.6449,0.5016,0.6641,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476500884,512552360791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609035746,,,965,703,967,691,963,715,0.06335,0.08512,-0.99435,-0.06123,0.08834,-0.99421,3.75,3.599,3.68,,,,Valid,Valid,229.1,141.3,557.5,298.3,145.4,565.7,264.6,189.0,263.5,195.7,0.5025,0.6509,0.5036,0.6396,0.5015,0.6621,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476504885,512552364792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609039747,,,963,708,965,696,962,720,0.06243,0.08759,-0.9942,-0.06181,0.09086,-0.99394,3.744,3.616,3.682,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,264.1,190.4,263.2,197.1,0.5017,0.6557,0.5026,0.6443,0.5009,0.667,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476508884,512552368791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609043746,,,965,708,972,696,958,720,0.06601,0.08765,-0.99396,-0.06354,0.09067,-0.99385,3.728,3.613,3.682,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,266.1,190.5,262.2,197.0,0.5027,0.6556,0.5065,0.6445,0.499,0.6667,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476512884,512552372791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609047746,,,963,714,963,704,962,725,0.06163,0.09151,-0.9939,-0.06164,0.09293,-0.99376,3.764,3.615,3.685,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,263.7,192.6,263.3,198.3,0.5014,0.6614,0.5018,0.6518,0.5011,0.671,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476516884,512552376791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609051746,,,962,713,964,698,960,728,0.06174,0.08849,-0.99416,-0.06261,0.09472,-0.99353,3.757,3.593,3.68,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,263.7,190.9,262.7,199.3,0.501,0.6602,0.5019,0.646,0.5,0.6745,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476520885,512552380792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609055747,,,963,709,969,692,958,726,0.06429,0.08566,-0.99425,-0.06354,0.09369,-0.99357,3.776,3.604,3.675,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,265.2,189.3,262.2,198.8,0.5018,0.6566,0.5046,0.6406,0.499,0.6725,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476524613,512552384520,Mouse,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,1061,937
476524886,512552384793,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609059748,,,960,716,967,699,952,732,0.06356,0.0892,-0.99398,-0.06658,0.09652,-0.9931,3.738,3.594,3.672,,,,Valid,Valid,229.1,141.3,557.5,298.4,145.4,565.7,264.8,191.3,260.5,200.4,0.4998,0.6627,0.5039,0.6474,0.4957,0.678,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476528885,512552388792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609063747,,,959,708,965,692,954,724,0.0623,0.08572,-0.99437,-0.06549,0.09262,-0.99355,3.751,3.57,3.67,,,,Valid,Valid,229.1,141.3,557.4,298.4,145.4,565.7,264.0,189.4,261.1,198.2,0.4997,0.6556,0.5025,0.6407,0.4969,0.6704,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476532884,512552392791,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609067746,,,963,712,966,697,961,728,0.06292,0.08797,-0.99413,-0.06229,0.0946,-0.99357,3.746,3.592,3.67,,,,Valid,Valid,229.1,141.3,557.4,298.4,145.4,565.7,264.4,190.7,262.9,199.3,0.5018,0.6596,0.5032,0.6451,0.5004,0.6742,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476536885,512552396792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609071747,,,967,709,975,689,960,729,0.06708,0.0844,-0.99417,-0.06269,0.09498,-0.9935,3.727,3.606,3.675,,,,Valid,Valid,229.1,141.3,557.4,298.4,145.4,565.7,266.7,188.7,262.7,199.5,0.5038,0.6566,0.5077,0.6383,0.5,0.675,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476540885,512552400792,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609075747,,,961,709,968,695,955,723,0.06361,0.08709,-0.99417,-0.06494,0.09196,-0.99364,3.762,3.605,3.671,,,,Valid,Valid,229.1,141.3,557.4,298.4,145.4,565.7,264.8,190.2,261.4,197.8,0.5008,0.6563,0.504,0.6434,0.4976,0.6691,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
476544886,512552404793,Eye Tracker,LipReading_BJ,10/21/2025,ZJ,Recording54,10/18/2025,10/18/2025,21:15:16.594,13:15:16.594,535262,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,2.8,2.1,2.7,0.26,0.2,0.25,10,8,10,4.8,8.1,6.0,0.48,0.81,0.58,18,30,22,2609079748,,,962,713,972,689,952,736,0.06554,0.0841,-0.9943,-0.06645,0.09851,-0.99292,3.723,3.629,3.671,,,,Valid,Valid,229.1,141.3,557.4,298.4,145.4,565.7,265.9,188.5,260.6,201.5,0.5009,0.6598,0.506,0.6377,0.4959,0.6819,Screen Recording,Screen Recording Recording54.mp4,1920,1080,0,0,960,540,Fixation,628,1131,963,707,0.5017,0.655,,,,,,,,,,,
